"COU","Pays","POL","Polluant","VAR","Variable","YEA","Année","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,77834.612,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,78426.317,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,78290.279,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80482.572,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,79805.655,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80618.398,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80450.065,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,78391.484,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,79889.594,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80079.582,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,81617.058,,
"NZL","Nouvelle-Zélande","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,78778.366,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,54922.381,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,56192.66,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,55009.78,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,55613.214,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,56013.998,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,54945.193,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,54933.791,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,56604.909,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,55131.031,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,52672.109,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,54938.674,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,53990.816,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,53412.712,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,53671.557,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,54040.582,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,54488.249,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,53585.779,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,52840.349,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,52871.073,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,51086.034,,
"NOR","Norvège","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,49272.554,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,396680.486,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,395275.607,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,385552.01,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,399360.755,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,405015.287,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,405202.258,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,420378.631,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,420214.816,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,413674.67,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,395673.69,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,412901.832,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,411821.413,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,404244.112,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,400103.332,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,387209.276,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,389149.281,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,400064.979,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,414395.745,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,413128.198,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,390538.936,,
"POL","Pologne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,376037.978,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,81402.91,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80944.321,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,85407.3,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80319.393,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,83609.512,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,85563.976,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,80735.918,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,78468.952,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,76078.085,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,72970.193,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,68726.559,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,67241.83,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,65313.967,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,63447.861,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,63379.078,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,67534.546,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,65694.904,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,70758.474,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,67091.624,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,63467.902,,
"PRT","Portugal","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,57453.771,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,48704.166,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,51033.177,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,49638.079,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,49770.515,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,50505.501,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,50495.104,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,50304.736,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,48574.308,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,49101.026,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,44813.942,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,45624.016,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,44642.636,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,42237.69,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,41915.265,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2014","2014","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,39959.819,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2015","2015","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,40657.975,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2016","2016","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,41126.852,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2017","2017","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,42215.285,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2018","2018","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,42081.771,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2019","2019","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,39776.349,,
"SVK","République slovaque","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2020","2020","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,37002.706,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2000","2000","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,388091.258,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2001","2001","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,385864.193,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2002","2002","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,403903.884,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2003","2003","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,411770.576,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2004","2004","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,427565.566,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2005","2005","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,442321.403,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2006","2006","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,435528.487,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2007","2007","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,446685.747,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2008","2008","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,412489.579,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2009","2009","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,372606.631,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2010","2010","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,358156.642,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2011","2011","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,357852.037,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2012","2012","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,350635.373,,
"ESP","Espagne","GHG","Gazs à effet de serre","TOTAL","Emissions totales exluant l'UTCF","2013","2013","T_CO2_EQVT","Tonnes d'équivalent CO2","3","Milliers",,,323830.863,,
