"LOCATION","Pays","SUBJECT","Sujet","MEASURE","Mesure","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"KOR","Corée","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,39980.224154,,
"KOR","Corée","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,40964.752738,,
"KOR","Corée","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,41738.351492,,
"KOR","Corée","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,41385.489583,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,94485.123863,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,96312.799019,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,98353.534087,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,99677.37285,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,102479.40512,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,103402.81512,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,107949.50997,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,114804.56626,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,112465.42593,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,106858.43747,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,108840.70946,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,107460.50922,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,106751.85513,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,107345.60308,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,107596.38204,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,107898.30348,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,110414.31201,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,109460.49757,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,108642.26043,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,108892.20595,,
"LUX","Luxembourg","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,106382.67405,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,16531.418599,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,16266.905956,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,16056.654257,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,16086.372565,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,16522.669067,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,16714.081724,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,17262.288406,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,17436.053132,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,17396.395836,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,16251.312137,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,16867.476097,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,17274.753396,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,17694.384164,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,17730.730293,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,18035.233145,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,18430.218898,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,19007.347537,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,19187.60515,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,19365.926016,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,19076.241383,,
"MEX","Mexique","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,17354.785523,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,45016.747394,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,45719.775333,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,45526.873243,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,45384.148351,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,46122.964624,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,46959.29277,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,48507.269974,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,50226.754792,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,51117.137845,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,48992.49637,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,49396.333795,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,49928.173965,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,49230.887019,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,49023.431564,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,49541.389268,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,50288.352834,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,51118.94128,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,52296.806666,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,53217.73172,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,53904.966042,,
"NLD","Pays-Bas","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,51522.042426,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,29323.711388,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,30210.094371,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,31177.182116,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,31989.920641,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,32561.149392,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,33247.52001,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,33689.416923,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,34620.596652,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,33828.063451,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,34122.513722,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,34072.891492,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,34737.591804,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,35436.625846,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,35795.426202,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,36427.438957,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,37246.951188,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,37782.848678,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,38649.872047,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,39513.023242,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,39807.000758,,
"NZL","Nouvelle-Zélande","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,39025.982421,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,54752.008239,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,55603.233717,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,56109.077567,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,56284.848193,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,58174.947517,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,59301.944408,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,60230.012444,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,61401.149926,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,60930.224203,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,59121.567819,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,58805.844344,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,58615.670099,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,59408.482566,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,59302.063189,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,59799.069885,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,60352.716956,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,60463.531513,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,61387.585181,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,61665.407756,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,61707.111444,,
"NOR","Norvège","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,60911.481688,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,15684.83877,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,15884.319416,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,16215.757088,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,16799.305668,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,17643.317863,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,18271.13236,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,19406.107836,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,20785.198237,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,21658.172683,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,22059.175168,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,22686.48846,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,23824.816851,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,24187.94039,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,24415.39933,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,25364.065975,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,26495.814927,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,27298.247664,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,28705.117407,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,30418.821805,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,31794.818606,,
"POL","Pologne","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,31178.517886,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,28959.720503,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,29315.200575,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,29379.878114,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,28997.399797,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,29445.420788,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,29620.827264,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,30047.820534,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,30740.518923,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,30794.260859,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,29804.610624,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,30308.450407,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2011","2011","USD","Dollar des États-Unis","0","Unités",,,29838.111408,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2012","2012","USD","Dollar des États-Unis","0","Unités",,,28744.018431,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2013","2013","USD","Dollar des États-Unis","0","Unités",,,28635.405602,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2014","2014","USD","Dollar des États-Unis","0","Unités",,,29018.203075,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2015","2015","USD","Dollar des États-Unis","0","Unités",,,29660.845908,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2016","2016","USD","Dollar des États-Unis","0","Unités",,,30355.379788,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2017","2017","USD","Dollar des États-Unis","0","Unités",,,31496.613497,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2018","2018","USD","Dollar des États-Unis","0","Unités",,,32446.029678,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2019","2019","USD","Dollar des États-Unis","0","Unités",,,33308.381634,,
"PRT","Portugal","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2020","2020","USD","Dollar des États-Unis","0","Unités",,,30511.578794,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2000","2000","USD","Dollar des États-Unis","0","Unités",,,16309.416698,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2001","2001","USD","Dollar des États-Unis","0","Unités",,,16906.379333,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2002","2002","USD","Dollar des États-Unis","0","Unités",,,17671.611206,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2003","2003","USD","Dollar des États-Unis","0","Unités",,,18641.065776,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2004","2004","USD","Dollar des États-Unis","0","Unités",,,19614.046542,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2005","2005","USD","Dollar des États-Unis","0","Unités",,,20894.793469,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2006","2006","USD","Dollar des États-Unis","0","Unités",,,22653.357497,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2007","2007","USD","Dollar des États-Unis","0","Unités",,,25080.898823,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2008","2008","USD","Dollar des États-Unis","0","Unités",,,26433.616113,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2009","2009","USD","Dollar des États-Unis","0","Unités",,,24936.637258,,
"SVK","République slovaque","T_GDPPOP","PIB par tête","VPVOB","USD, prix constants, PPA de 2015","2010","2010","USD","Dollar des États-Unis","0","Unités",,,26551.675671,,
